LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-121.9386363,36.613583,72,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,2ed9249630cca048
-121.9307006,36.5427485,26253,HILLTOP PLACE,,Carmel,,,93923,,22d0364f066a5914
-121.9377666,36.6139472,79,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,4887044476cef1ca
-121.9371603,36.6131992,52,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,180888866e2f94fe
-121.9380893,36.6123448,61,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,c14a981b3ad65190
-121.9376259,36.6139076,80,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,f51fc74a48af25bc
-121.9368128,36.6130787,49,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,97e473a376c4aa10
-121.9395417,36.6132438,2,SPANISH BAY CIRCLE,,Pebble Beach,,,93953,,7da1e12b5f74ceca
-121.9332212,36.602504,1215,LINCOLN AVENUE,,Pacific Grove,,,93950,,2d6e79753a9cba90
-121.7465396,36.4859321,59,E GARZAS ROAD,,Carmel Valley,,,93924,,9e8667e84c56e01e
-121.658791,36.6877769,350,CASENTINI STREET,47,Salinas,,,93907,,32db42d813311df0
-121.5985365,36.6927164,1022,EAGLE DRIVE,,Salinas,,,93905,,3014e72115a46d82
-121.7977147,36.6846599,3137,SEACREST AVENUE,,Marina,,,93933,,34b8ad33a803bf2c
-121.6595661,36.709839,1514,DURAN STREET,,Salinas,,,93906,,ca63dec16d86d388
-121.878041,36.5941251,1271,NINTH STREET,,Monterey,,,93940,,7529f7be54fb1ed2
-121.8376197,36.604997,1324,NOCHE BUENA STREET,,Seaside,,,93955,,3c2a37c2ae064d14
-121.671396,36.6583554,1253,LOS OLIVOS DRIVE,48,Salinas,,,93901,,305bfca87cf94a4c
-121.9271646,36.6078129,604,ACORN COURT,,Pacific Grove,,,93950,,c8389084bfdf483a
-121.9251355,36.5785106,4063,SUNRIDGE ROAD,,Pebble Beach,,,93953,,b43dae405bf4c7b8
-121.6073874,36.6921426,817,ELKINGTON AVENUE,C,Salinas,,,93905,,731252ac97fcf972
-121.6364573,36.700497,1351,RAMONA AVENUE,,Salinas,,,93906,,37d45abd770a3f28
-121.9421676,36.5958475,2954,BIRD ROCK ROAD,,Pebble Beach,,,93953,,f97c0142705d769e
-121.3315696,36.4361976,161,ROCKROSE STREET,,Soledad,,,93960,,6aa25a18752f960c
-121.8460419,36.5971737,1003,CARSON STREET,,Seaside,,,93955,,02729ba20ad7c718
-121.6286181,36.6493995,1328,BURTON AVENUE,7B,Salinas,,,93901,,6a52ef47a7770386
-121.6337174,36.8091735,19286,MALLORY CANYON ROAD,,Salinas,,,93907,,89120a2bee1b173e
-121.6559068,36.712561,1823,CHEROKEE DRIVE,4,Salinas,,,93906,,ec62af3a9e622046
-121.6406524,36.6400374,125,HUNTER LANE,,Salinas,,,93908,,8e523ab61a94c356
-121.6555805,36.7994566,2632,N EL CAMINO REAL,,Salinas,,,93907,,4a2a4b3e87333caa
-121.6550234,36.7996772,2630,N EL CAMINO REAL,,Salinas,,,93907,,9033216ec74b9ff8
-121.6480718,36.7975925,18440,VIERRA CANYON ROAD,,Salinas,,,93907,,0649fc6931c1f9c4
-121.7300135,36.8816701,2452,RIFLE RANGE DRIVE,,Royal Oaks,,,95076,,94fbd78ee11c335c
-121.7151341,36.8957208,1165,EAGLEHILL ROAD,,Royal Oaks,,,95076,,491ced35b9e710ca
-121.7296582,36.8822882,2421,RIFLE RANGE DRIVE,,Royal Oaks,,,95076,,389e6a3e5ca237f8
-121.7488177,36.9031713,47,PORTER DRIVE,,Pajaro,,,95076,,a5d4fba9ec67cdf8
-121.7480315,36.9022865,101,SALINAS ROAD,,Pajaro,,,95076,,40089c083f5c510a
-121.7480848,36.9025334,103,SALINAS ROAD,,Pajaro,,,95076,,b331c70951d364a0
-121.6884535,36.8895334,224,SAN MIGUEL CANYON ROAD,,Royal Oaks,,,95076,,6c71edc6fd324fbc
-121.9017842,36.6139307,614,LIGHTHOUSE AVENUE,,Monterey,,,93940,,23eb360f1be55c5c
-121.6141381,36.6748678,220,WILLIAMS ROAD,43,Salinas,,,93905,,6e8a759dae42e9c0
-121.9106374,36.5908968,282,VIA GAYUBA,,Monterey,,,93940,,0c9143970ecfc284
-121.643154,36.6770092,215,GRIFFIN STREET,C\A,Salinas,,,93901,,67c584051c12ce96
-121.6307144,36.8147065,32,CRAZY HORSE CANYON ROAD,,Salinas,,,93907,,8b1918f32c745a86
-121.7612722,36.6612109,806,SHERMAN COURT,,Marina,,,93933,,879a49b58b620ba2
-121.7610744,36.6612395,808,SHERMAN COURT,,Marina,,,93933,,70a0e90a30e1ab26
-121.7400044,36.6514389,14938,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,eac773c119d4b604
-121.7608996,36.6612783,810,SHERMAN COURT,,Marina,,,93933,,f5b59fa7dab62b08
-121.7608227,36.6612936,812,SHERMAN COURT,,Marina,,,93933,,bda3bed9fe5ec79c
-121.7352379,36.6518643,15153,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,0b2e77a99e7c41a6
-121.79935,36.637728,435,BRITTANY ROAD,,Seaside,,,93955,,84fa4be8b5d415ca
-121.4279284,35.9332374,31200,PLASKETT RIDGE ROAD,,Big Sur,,,93920,,b404c8f4276036be
-121.6575298,36.691719,946,HEATHER CIRCLE,3,Salinas,,,93906,,8809c1494091888a
-121.9143846,36.6182502,308,11TH STREET,,Pacific Grove,,,93950,,4fc9b941c32c3086
-121.8316407,36.6069586,1479,LUZERN STREET,,Seaside,,,93955,,1f9c1e2051eb31aa
-121.6338258,36.6741495,15,N PEARL STREET,,Salinas,,,93905,,8dcc79b7635374f6
-121.7351664,36.6515472,15154,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,b3052310040e5fe0
-121.7350099,36.6518624,15161,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,135d6843001efff8
-121.7349824,36.6515347,15158,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,82f1491ad41ae040
-121.7348313,36.651531,15162,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,6aecd4ac7e2b2798
-121.734313,36.6518283,15177,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,24538d9b8e34899e
-121.7376629,36.6512464,15515,WATKINS GATE ROAD,,East Garrison,,,93933,,e370fd2f767a96e8
-121.7375201,36.6512258,15519,WATKINS GATE ROAD,,East Garrison,,,93933,,7a0bd16bce5401a2
-121.7374191,36.6512162,15523,WATKINS GATE ROAD,,East Garrison,,,93933,,9cab4f1fec439bbe
-121.9161634,36.5686176,3250,SAN LUIS AVENUE,,Carmel,,,93923,,9403577708e0ab88
-121.6099626,36.6818864,1249,GARNER AVENUE,B,Salinas,,,93905,,70703e31ed785994
-121.7427956,36.4927007,40,COUNTRY CLUB DRIVE,,Carmel Valley,,,93924,,920d029add21571a
-121.8675154,36.5867546,18,MONTSALAS DRIVE,,Monterey,,,93940,,161df93f3f468cda
-121.6607029,36.7130705,1653,MADRID STREET,5,Salinas,,,93906,,2a65ff06a77c39e8
-121.6207848,36.7115255,1846,HARTFORD STREET,,Salinas,,,93906,,2e7ab963bf562c82
-121.8040126,36.6299754,249,TUNISIA ROAD,,Seaside,,,93955,,bc6e101e441380b4
-121.7624419,36.6597559,1047,SCOTT COURT,,Marina,,,93933,,6c1571a05a8999b0
-121.7624418,36.6597558,1048,SCOTT COURT,,Marina,,,93933,,044b8e8ad37e93e2
-121.7623648,36.6597584,1049,SCOTT COURT,,Marina,,,93933,,81ca421ce2d48c6c
-121.7693838,36.6630812,2822,SARASOTA COURT,,Marina,,,93933,,146649734d5dcebc
-121.7694224,36.6632607,2824,SARASOTA COURT,,Marina,,,93933,,393d281e6eab6b1a
-121.6505474,36.7049288,424,NOICE DRIVE,78,Salinas,,,93906,,94157daf94b4b8b2
-121.7962999,36.6983724,183,HEALY WAY,,Marina,,,93933,,9d80d253ae062fc6
-121.7881471,36.679179,3109,REDWOOD CIRCLE,,Marina,,,93933,,eba8ee23c7a63e1e
-121.6620118,36.6960035,1185,MONROE STREET,108,Salinas,,,93906,,426d238dd7b6a36a
-121.6397674,36.6962959,634,E LAUREL DRIVE,,Salinas,,,93906,,f2fcaddd7b309b86
-121.6504717,36.7109912,440,REGENCY CIRCLE,F,Salinas,,,93906,,1ad7165dce85cbfc
-121.6026194,36.6736918,1827,E ALISAL STREET,,Salinas,,,93905,,9cd2d639b9f0e1cc
-121.7706625,36.6652526,2734,PRINCETON COURT,,Marina,,,93933,,0dec21c0055c92b2
-121.7706336,36.6648078,2735,PRINCETON COURT,,Marina,,,93933,,79edd629781e021e
-121.7706347,36.6648062,2736,PRINCETON COURT,,Marina,,,93933,,343f37a774652348
-121.7607248,36.6624714,732,HENSON COURT,,Marina,,,93933,,6396a801a997e308
-121.7607905,36.6624642,733,HENSON COURT,,Marina,,,93933,,309b9f7388c7ebc6
-121.7610723,36.6623942,736,HENSON COURT,,Marina,,,93933,,2fda5009514ebae8
-121.7611632,36.6623641,737,HENSON COURT,,Marina,,,93933,,84909dee05580976
-121.7613186,36.6621092,739,HENSON COURT,,Marina,,,93933,,dc5e4e6c8027aae0
-121.6598456,36.676048,141,CENTRAL AVENUE,,Salinas,,,93901,,356d7248d8ead47c
-121.6534377,36.6993349,22,W LAUREL DRIVE,,Salinas,,,93906,,1adeff386dee0af6
-121.6021831,36.6805332,730,WILLIAMS ROAD,122,Salinas,,,93905,,45c0e8b41cf2e802
-121.3209481,36.4410872,1139,MADRID STREET,,Soledad,,,93960,,60ac38b56ae1b542
-121.9006112,36.6018354,377,MONROE STREET,,Monterey,,,93940,,0a99337fa34a47e2
-121.7605605,36.6613601,815,SHERMAN COURT,,Marina,,,93933,,322d95b14de17808
-121.8514256,36.5959921,740,CASANOVA AVENUE,3,Monterey,,,93940,,2faa73b1e8487f28
-121.6498182,36.6617607,221,CARMEL AVENUE,,Salinas,,,93901,,79afa7dc5a630b8e
-121.7601635,36.6612474,817,SHERMAN COURT,,Marina,,,93933,,6bdc91ee902c6816
-121.7601655,36.6612451,818,SHERMAN COURT,,Marina,,,93933,,4db18963c09e73f8
-121.7599826,36.661217,819,SHERMAN COURT,,Marina,,,93933,,05917f0169e5c56c
-121.7598911,36.6612192,821,SHERMAN COURT,,Marina,,,93933,,36ebb7606f23474e
-121.7598894,36.6612166,822,SHERMAN COURT,,Marina,,,93933,,99f73b3a918e9cb6
-121.7597151,36.661217,824,SHERMAN COURT,,Marina,,,93933,,b8b507dac3c88a70
-121.7596413,36.6612836,826,SHERMAN COURT,,Marina,,,93933,,419239bc3e2e3d26
-121.7596213,36.6613439,827,SHERMAN COURT,,Marina,,,93933,,1f9f2eb0f2cbc88c
-121.7376773,36.6516516,15038,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,af72ac2b08acd162
-121.7376706,36.6520017,15041,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,52cc2d967d51ece6
-121.7375256,36.6517171,15042,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,9b3c41f81bb98f5e
-121.8072844,36.669695,0,CORPS STREET,,Marina,,,93933,,d3043098217d4e96
-121.9346398,36.6053092,2809,RACCOON TRAIL,,Pebble Beach,,,93953,,b5fed685487570b2
-121.6635064,36.699558,1262,CHEROKEE DRIVE,2,Salinas,,,93906,,8a8dc9932eae8b7e
-121.4407706,36.5202403,1124,MERLOT WAY,,Gonzales,,,93926,,e7b327977a4efcca
-121.6504717,36.7109912,428,REGENCY CIRCLE,A,Salinas,,,93906,,4a672dd17e09a67a
-121.6582534,36.6871063,300,CASENTINI STREET,102,Salinas,,,93907,,2f76449d99964766
-121.7373181,36.6512066,15527,WATKINS GATE ROAD,,East Garrison,,,93933,,435dc5f7e8aab986
-121.8762782,36.5371423,19,HACIENDA CARMEL,,Carmel,,,93923,,d48f26ad6565f9be
-121.2461352,36.3234836,345,S EL CAMINO REAL,,Greenfield,,,93927,,67054ef99ad07666
-121.7372109,36.65119,15531,WATKINS GATE ROAD,,East Garrison,,,93933,,2ece0a2a4fa09f70
-121.7360687,36.6512443,15607,WATKINS GATE ROAD,,East Garrison,,,93933,,61087fb487dfe954
-121.7355767,36.6512293,15619,WATKINS GATE ROAD,,East Garrison,,,93933,,bec6b2a8c8e5d51e
-121.7352291,36.6511944,15627,WATKINS GATE ROAD,,East Garrison,,,93933,,06d7bd405c773cca
-121.735048,36.6511794,15631,WATKINS GATE ROAD,,East Garrison,,,93933,,0bd322c7f0d90b60
-121.7348793,36.6511809,15635,WATKINS GATE ROAD,,East Garrison,,,93933,,5a35dec5f5c1d3f6
-121.8072152,36.6626603,225,9th STREET,,Marina,,,93933,,624371bd377748d8
-121.8071024,36.6626535,227,9th STREET,,Marina,,,93933,,5435fc55f8d00a4c
-121.7694937,36.6633377,2827,SARASOTA COURT,,Marina,,,93933,,ba0f3a2b16407b0c
-121.9261148,36.627314,951,JEWELL AVENUE,,Pacific Grove,,,93950,,1f67b24ce823c2f2
-121.7695796,36.6633992,2828,SARASOTA COURT,,Marina,,,93933,,5e21bea64622f22e
-121.7697217,36.6634025,2829,SARASOTA COURT,,Marina,,,93933,,806649063a1d0c0a
-121.9250895,36.6323992,42,QUARTERDECK,,Pacific Grove,,,93950,,9af0a5f9768b0664
-121.6507073,36.7149509,163,HARDEN PARKWAY,C,Salinas,,,93906,,fbfb0a587b4e32fc
-121.7698288,36.6633639,2832,SARASOTA COURT,,Marina,,,93933,,6e94511c1dea86c4
-121.7707779,36.6643193,2701,PRINCETON COURT,,Marina,,,93933,,30168e85152b072a
-121.7707038,36.6644161,2702,PRINCETON COURT,,Marina,,,93933,,da2b2e8ddb6a27c8
-121.7706307,36.664534,2704,PRINCETON COURT,,Marina,,,93933,,cec5b5217ecb6bf8
-121.7705892,36.6646105,2706,PRINCETON COURT,,Marina,,,93933,,d1d23ebbc0913f50
-121.7705136,36.6647893,2708,PRINCETON COURT,,Marina,,,93933,,b155ebf9deb6eee4
-121.7704873,36.6648581,2709,PRINCETON COURT,,Marina,,,93933,,e63c671245194e90
-121.7704476,36.664993,2712,PRINCETON COURT,,Marina,,,93933,,e004f211cfa60030
-121.7618589,36.6619243,706,HENSON COURT,,Marina,,,93933,,89dbd1043cba640e
-121.1433109,35.8348358,46651,SAPAQUE VALLEY ROAD,,Bradley,,,93426,,82f4c936f3ec342a
-121.6134541,36.698274,1173,COBBLESTONE STREET,,Salinas,,,93905,,d7392843f67755ec
-121.6657284,36.6576187,180,COLERIDGE DRIVE,,Salinas,,,93901,,7ede7b0566b4b78e
-121.7307603,36.4774047,131,WHITE OAKS LANE,,Carmel Valley,,,93924,,442cd7da4a4b46c8
-121.6243777,36.6684951,167,MAYFAIR DRIVE,,Salinas,,,93905,,95dcffd5191edc78
-121.6311777,36.6784444,707,ELTON PLACE,H,Salinas,,,93905,,e587e1a5de7d16d8
-121.7621031,36.6619808,749,HENSON COURT,,Marina,,,93933,,e967e3f6825973ca
-121.7621041,36.6619761,750,HENSON COURT,,Marina,,,93933,,000e4afabdd83110
-121.7623569,36.6618839,753,HENSON COURT,,Marina,,,93933,,7a87afcebd69c726
-121.7615535,36.6611543,801,SHERMAN COURT,,Marina,,,93933,,57967b7899ef6b4c
-121.7399431,36.6518816,14958,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,960aa6a4da5cc310
-121.778938,36.6663734,2973,CLARK COURT,,Marina,,,93933,,8f7528ce0cccdc6a
-121.771704,36.6709897,706,BROWN COURT,,Marina,,,93933,,eaf9dd78dfc69ce8
-121.6529332,36.6916404,933,N MAIN STREET,13,Salinas,,,93906,,581e0beb19ed8dda
-121.6105195,36.6586018,713,LA GUARDIA STREET,100,Salinas,,,93905,,d3a48305a4ab2d24
-121.7373861,36.651706,15046,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,1563114197d5b776
-121.7371844,36.6520154,15057,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,8e07a785ca9595c0
-121.7370214,36.6520131,15065,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,e79fd2a919d81da4
-121.7368645,36.6520105,15073,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,f3b7a164a4e20474
-121.6386213,36.6816293,150,KERN STREET,44,Salinas,,,93905,,baee674d4ad8437e
-121.6517886,36.7007107,1274,N MAIN STREET,,Salinas,,,93906,,64bf0b80bbb913e4
-121.6500842,36.6826776,179,SHERWOOD DRIVE,,Salinas,,,93901,,d3e0599078d9c97c
-121.6502095,36.6597816,318,KATHERINE AVENUE,,Salinas,,,93901,,684327fa185ccc10
-121.4360519,36.2417152,30020,OLIVIA DRIVE,,Greenfield,,,93927,,9a678cc63ed523ec
-121.8064267,36.6626551,239,9th STREET,,Marina,,,93933,,b14a2465d69cad74
-121.8063058,36.6626561,241,9th STREET,,Marina,,,93933,,34e15d5ebd118924
-121.8060745,36.6626557,245,9th STREET,,Marina,,,93933,,b96ff55a9ceb997a
-121.8054008,36.6626271,251,9th STREET,,Marina,,,93933,,41691dfa88f642aa
-121.8052959,36.6626311,253,9th STREET,,Marina,,,93933,,156c6b0e0dcae666
-121.8050737,36.6626278,257,9th STREET,,Marina,,,93933,,6f7211b8dfb2418e
-121.8049471,36.662634,259,9th STREET,,Marina,,,93933,,0db2651f34ef617a
-121.616496,36.6994587,1062,KENSINGTON WAY,,Salinas,,,93906,,a855aad7d0f55b16
-121.6419315,36.6593287,725,E ROMIE LANE,C2,Salinas,,,93901,,4f689d9af9758b5a
-121.8898576,36.5862502,201,GLENWOOD CIRCLE,37A,Monterey,,,93940,,f0180dcf69fbbf62
-121.6203904,36.7047275,898,CANTERBURY STREET,,Salinas,,,93906,,a741c915ed88e92e
-121.7616732,36.6619507,708,HENSON COURT,,Marina,,,93933,,35ca4b77e5f90228
-121.9327061,36.4981297,145,BOYD,,Carmel,,,93923,,2bec05486309df40
-121.6139121,36.7037839,18,HARRINGTON CIRCLE,,Salinas,,,93906,,767033bf1d59213a
-121.8419553,36.605926,1140,SONOMA AVENUE,,Seaside,,,93955,,f7209ed6a24f3052
-121.9297454,36.5999386,1245,BUENA VISTA AVENUE,,Pacific Grove,,,93950,,ee141af10dd9514c
-121.761581,36.6619646,709,HENSON COURT,,Marina,,,93933,,ac5ef9493b6f35fc
-121.7613862,36.6619926,711,HENSON COURT,,Marina,,,93933,,f78456cf4a0a9ed6
-121.761386,36.6619926,712,HENSON COURT,,Marina,,,93933,,6f1ef88640899912
-121.7611235,36.6620472,715,HENSON COURT,,Marina,,,93933,,1e7525a93576f7ca
-121.7611237,36.6620463,716,HENSON COURT,,Marina,,,93933,,5b0af4f202d780c0
-121.7609404,36.6621032,717,HENSON COURT,,Marina,,,93933,,4dc90de17d2d6f5e
-121.7609394,36.6621049,718,HENSON COURT,,Marina,,,93933,,dca33b8b0bc8a75e
-121.7606703,36.6621652,722,HENSON COURT,,Marina,,,93933,,4f528b2d6b4c230e
-121.7604661,36.662214,723,HENSON COURT,,Marina,,,93933,,97a8c021e4083a8a
-121.7396061,36.6521164,14961,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,fecef94ce5d425f8
-121.7396904,36.6518747,14962,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,f060adb1695e36c2
-121.739425,36.6521014,14965,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,fdcc95de17ee8930
-121.8891353,36.5974436,537,CORTES STREET,,Monterey,,,93940,,fc2e732697478b1c
-121.7396987,36.6517767,14966,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,128e5124bfdbad56
-121.6470292,36.6259722,94,LLANO AVENUE,,Spreckels,,,93908,,ad639ed974e75106
-121.6342334,36.6779496,623,FREMONT STREET,C,Salinas,,,93905,,badbae6a7b3fd752
-121.6280296,36.6767084,923,E MARKET STREET,,Salinas,,,93905,,543bb6784e95e94c
-121.7392559,36.6520934,14969,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,e06818089ed7ad76
-121.9273299,36.6246252,220,BENTLEY STREET,,Pacific Grove,,,93950,,cf4c36d1310417f8
-121.9166677,36.5799285,4161,CREST ROAD,,Pebble Beach,,,93953,,44f01f71d79db9fa
-121.739078,36.6520832,14973,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,efd5fc540b8c6b24
-121.739707,36.6515928,14974,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,5a63068091e55b1a
-121.7386441,36.6520724,15001,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,044d962f60e78444
-121.7383976,36.6520494,15009,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,65f74d52a8cd8882
-121.738348,36.6516978,15010,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,b729292abc92e608
-121.7360388,36.6515722,15134,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,5110ef6b26dd687c
-121.60348,36.6772971,612,COUNTRYSIDE DRIVE,,Salinas,,,93905,,48f584a91d8221a6
-121.6528498,36.7198891,55,SAN JUAN GRADE ROAD,54,Salinas,,,93906,,acf71ad4e7d1bcf6
-121.6389088,36.6789108,110,KERN STREET,BLDG-A,Salinas,,,93905,,99891b39bf71028a
-121.8528082,36.6082352,440,PALM AVENUE,,Seaside,,,93955,,88cb810f98c3ce12
-121.5987697,36.6870539,1363,TORONA WAY,,Salinas,,,93905,,26166e94ecc0b4dc
-121.7353638,36.6518755,15149,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,e2928c3401fe5908
-121.789788,36.2384007,47324,HWY 1,,Big Sur,,,93920,,5a7f5d6b79a7f906
-121.6588731,36.7703264,17800,CUNHA LANE,,Salinas,,,93907,,bce382c606fe5c68
-121.6607753,36.7709782,17601,CUNHA LANE,,Salinas,,,93907,,6951310798e19a72
-121.6932597,36.7935151,16237,MERIDIAN ROAD,,Salinas,,,93907,,ba3bc69272550b50
-121.6743857,36.7015011,437,VIRGINIA AVENUE,,Salinas,,,93907,,c6e8022efe3b2f70
-120.8040961,35.8627405,65714,DIXIE STREET,,Bradley,,,93426,,a187c5f352256ae8
-121.054675,36.0297806,61915,LOCKWOOD SAN LUCAS ROAD,,Lockwood,,,93932,,bb397c13b6b17ac2
-121.7468952,36.5396671,26735,LOS LAURELES GRADE ROAD,,Carmel Valley,,,93924,,8f00178bf7a4c546
-121.6548126,36.6866588,146,CASENTINI STREET,E,Salinas,,,93907,,9172bc763ec330ac
-121.8051365,36.6630278,254,BOARDWALK AVENUE,,Marina,,,93933,,cd9402bdaa94fa5c
-121.8052553,36.6630378,252,BOARDWALK AVENUE,,Marina,,,93933,,15133a352b90bc78
-121.8053747,36.663067,250,BOARDWALK AVENUE,,Marina,,,93933,,0c4fdae5254f00aa
-121.8056078,36.6630182,246,BOARDWALK AVENUE,,Marina,,,93933,,23466d3192f835c6
-121.1215835,36.2104616,127,CARLSON AVENUE,,King City,,,93930,,d6caf11fb6ef07ba
-121.1372496,36.2103279,159,SPRUCE DRIVE,,King City,,,93930,,e7462f4cab3def4e
-121.1326214,36.2130452,321,SAN LORENZO AVENUE,,King City,,,93930,,5fe57a1bbc7ab696
-121.1427105,36.2051193,133,SUSSEX WAY,,King City,,,93930,,7c5b516b434663f2
-121.9043141,36.5882133,25,VIA VENTURA,,Monterey,,,93940,,9b2ff94d581adfe4
-121.7604092,36.6622662,725,HENSON COURT,,Marina,,,93933,,6b2715b8256c6e20
-121.913662,36.5602403,24960,HATTON ROAD,,Carmel,,,93923,,03578e2a0e732634
-121.8110124,36.641685,7191,MONTEREY ROAD,,Seaside,,,93955,,5c1325b23c4cc77a
-121.6000274,36.699402,14,SAGUARO CIRCLE,,Salinas,,,93905,,3b5137e79abc03c8
-121.849439,36.5933153,930,CASANOVA AVENUE,14,Monterey,,,93940,,ab0554dfad4dd68c
-121.6163628,36.7035104,25,WESTFIELD CIRCLE,,Salinas,,,93906,,d3d97a7cfd7798ce
-121.7603973,36.6623753,727,HENSON COURT,,Marina,,,93933,,6b46014fb77b0bc4
-121.73446,36.6530573,14874,KIT CARSON DRIVE,,East Garrison,,,93933,,9a81b243d8c20492
-121.734217,36.6530509,14882,KIT CARSON DRIVE,,East Garrison,,,93933,,3fe5ef11453ed6b8
-121.7340747,36.6530447,14886,KIT CARSON DRIVE,,East Garrison,,,93933,,91386565ac0f94e4
-121.7411193,36.6522286,14901,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,4c274ea47c7b7304
-121.6549965,36.6730828,328,MAIN STREET,B,Salinas,,,93901,,bd08fdc29216bea2
-121.7383509,36.6515283,15018,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,17aefd9377aa077a
-121.645646,36.6483587,71,HUNTER LANE,,Salinas,,,93908,,cabf98e7b47b593c
-121.8274427,36.6206341,2075,MARIPOSA STREET,,Seaside,,,93955,,34c4045febb36c24
-121.6584697,36.6860313,420,RICO STREET,F,Salinas,,,93907,,e4a86548fec761cc
-121.7379775,36.6516041,15026,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,138337eb6941ba22
-121.7379112,36.6520248,15033,BRECKINGRIDGE AVENUE,,East Garrison,,,93933,,3eed4e32957fab9c
-121.1446817,36.2070207,225,NANTUCKET WAY,,King City,,,93930,,2ab72f0b7648c74c
-121.6537186,36.6799846,13,E LAKE STREET,16,Salinas,,,93901,,768171fc35094c3a
-121.6385111,36.6759318,499,ROOSEVELT STREET,,Salinas,,,93905,,3b9a1acdf4ae70d6
-121.9403732,36.6029046,2877,LASAUEN ROAD,,Pebble Beach,,,93953,,12641cad74c93204
-121.5636344,36.6154224,20824,SPENCE ROAD,B,Salinas,,,93908,,8dbcd6ba0f8daad0
-121.8110395,36.2521822,46426,PEAR VALLEY ROAD,,Big Sur,,,93920,,6312e293b6977a2a
-121.4460946,35.8767164,72815,HWY 1,,Big Sur,,,93920,,955f169abc2032a4
-121.7203194,36.7726388,14795,BLACKIE ROAD,,Salinas,,,93907,,a79091da6c78e3e2
-121.1497915,36.1818989,51125,PINE CANYON ROAD,,King City,,,93930,,15039ebae6e296b4
-121.163666,36.2892585,42960,METZ ROAD,,Greenfield,,,93927,,5c0d157103bc84b8
-121.6570007,36.6775212,31,W MARKET STREET,100,Salinas,,,93901,,58910a26ee442c28
-121.657819,36.7226024,67,CASTRO STREET,201,Salinas,,,93906,,16262394e5835f56
-121.8358091,36.5638594,7810,MONTERRA OAKS ROAD,,Monterey,,,93940,,dc570ca7c908c7f8
-121.6073565,36.6592247,700,VANDENBERG STREET,,Salinas,,,93905,,60223686db248246
-121.7591876,36.8692253,2785,GOLF CIRCLE,,Royal Oaks,,,95076,,9f4e3a694564c8c8
-121.7592063,36.8698044,2755,GOLF CIRCLE,,Royal Oaks,,,95076,,e053ced0d7d09a2e
-121.7593869,36.8732157,2537,COLONIAL CIRCLE,,Royal Oaks,,,95076,,36c6bb65f21d3d78
-121.8089357,36.6632344,2003,CANVAS WAY,,Marina,,,93933,,77667a886671e226
-121.8074284,36.6626528,221,9th STREET,,Marina,,,93933,,b86555d5f89fd658
-121.6221829,36.6716552,1230,E ALISAL STREET,D42,Salinas,,,93905,,dd2c10141fbbbeb2
-121.1357535,36.2147917,641,KING STREET,,King City,,,93930,,5b7efd42d32ca194
-121.1382207,36.210894,210,SPRUCE DRIVE,,King City,,,93930,,3da60df0c3884b7e
-121.6101889,36.701574,1669,BOSTON STREET,,Salinas,,,93906,,53a40ce3ede24e32
-121.1433392,36.2060383,1241,WELLINGTON AVENUE,,King City,,,93930,,2f5cd159551ea0a2
-121.9349207,36.6041386,2830,CONGRESS ROAD,,Pebble Beach,,,93953,,c72ff3504c1002d8
